-6.858609318733215332e-01,1.272067785263061523e+00,-2.023438692092895508e+00,1.126584887504577637e+00,-7.795494794845581055e-02,7.856746912002563477e-01,2.007494926452636719e+00,-2.424731254577636719e+00,-9.034524559974670410e-01,-3.268106937408447266e+00,-7.738947272300720215e-01,-1.320623636245727539e+00,-2.776520252227783203e+00,-2.160213708877563477e+00,3.386737108230590820e+00
-1.199145913124084473e+00,1.390376240015029907e-01,1.519922137260437012e+00,1.083559393882751465e+00,1.621617555618286133e+00,5.465628504753112793e-01,1.922677993774414062e+00,2.208221197128295898e+00,1.909578561782836914e+00,2.115597724914550781e-01,-5.944855809211730957e-01,-2.575589418411254883e+00,3.075821638107299805e+00,-6.991178989410400391e-01,3.169066011905670166e-01
-1.390581250190734863e+00,4.461985826492309570e-01,4.094641804695129395e-01,1.199250295758247375e-01,-1.204528331756591797e+00,4.241580367088317871e-01,1.510584205389022827e-01,3.607797920703887939e-01,-8.763925433158874512e-01,5.693660378456115723e-01,1.812996119260787964e-01,-1.824408292770385742e+00,4.145606234669685364e-02,-2.111919671297073364e-01,1.614320039749145508e+00
2.122676372528076172e-01,-2.165197134017944336e+00,1.784691959619522095e-01,-2.159266948699951172e+00,-1.479126691818237305e+00,4.032086730003356934e-01,-3.896690607070922852e-01,-3.471657931804656982e-01,-6.600758433341979980e-01,2.513137832283973694e-02,8.788909912109375000e-01,-3.207549750804901123e-01,4.843338429927825928e-01,-2.288479804992675781e-01,1.189623951911926270e+00
-6.758582592010498047e-01,2.165190935134887695e+00,-1.857335209846496582e+00,6.432498693466186523e-01,8.179354071617126465e-01,-1.123845219612121582e+00,2.087642192840576172e+00,1.804465241730213165e-02,-1.143419265747070312e+00,-1.073212027549743652e+00,-1.060871720314025879e+00,8.065474629402160645e-01,1.591420054435729980e+00,1.200111269950866699e+00,-4.120310842990875244e-01
1.220180749893188477e+00,1.212853312492370605e+00,-1.173023656010627747e-01,-1.179500579833984375e+00,6.012283563613891602e-01,-1.506636500358581543e+00,7.850990295410156250e-01,-1.198359578847885132e-01,-5.252992510795593262e-01,-2.236278057098388672e+00,1.940643548965454102e+00,-1.902233242988586426e+00,1.267868578433990479e-01,-1.212280154228210449e+00,-3.927936851978302002e-01
8.539159893989562988e-01,-5.910852551460266113e-01,-1.183495283126831055e+00,-1.461816549301147461e+00,-4.857994318008422852e-01,4.903403222560882568e-01,1.057864665985107422e+00,-2.659819602966308594e+00,1.203816175460815430e+00,1.966466903686523438e+00,1.705368638038635254e+00,-2.980496406555175781e+00,2.833253622055053711e+00,1.654240369796752930e+00,2.178709805011749268e-01
-6.551703810691833496e-01,-3.960178792476654053e-01,-5.299800634384155273e-02,5.306970477104187012e-01,9.513127803802490234e-01,5.179482325911521912e-02,2.387332916259765625e+00,-9.804831147193908691e-01,-9.465262293815612793e-01,-2.326046228408813477e-01,-3.484816476702690125e-02,2.076651334762573242e+00,1.412013530731201172e+00,1.562704086303710938e+00,-7.551807761192321777e-01
1.911771774291992188e+00,1.830867171287536621e+00,1.258839726448059082e+00,1.794840335845947266e+00,1.979845762252807617e+00,-2.009239912033081055e+00,5.502931475639343262e-01,1.197781205177307129e+00,-4.156294465065002441e-01,-1.288581132888793945e+00,6.246181726455688477e-01,-6.899223327636718750e-01,5.690076351165771484e-01,1.743293285369873047e+00,-6.256695389747619629e-01
1.212457537651062012e+00,-2.190419137477874756e-01,9.481668472290039062e-01,4.532428085803985596e-01,1.589608311653137207e+00,6.659448742866516113e-01,1.260596990585327148e+00,2.918380200862884521e-01,-2.113795042037963867e+00,-2.420500755310058594e+00,-6.140736341476440430e-01,-9.747304320335388184e-01,-9.234216809272766113e-01,-1.014860153198242188e+00,1.876266002655029297e+00
-1.632848501205444336e+00,-3.412549197673797607e-02,-5.001328587532043457e-01,-1.087540537118911743e-01,1.426501154899597168e+00,7.544950246810913086e-01,2.191475629806518555e+00,1.642885327339172363e+00,-1.115863323211669922e+00,-1.551284432411193848e+00,-1.155979156494140625e+00,-1.556126307696104050e-02,1.735935330390930176e+00,4.622213542461395264e-02,8.668475151062011719e-01
1.078196406364440918e+00,4.777166247367858887e-01,-7.646197676658630371e-01,-1.377754807472229004e+00,9.716939330101013184e-01,2.817798554897308350e-01,-9.512075185775756836e-01,-1.289749622344970703e+00,1.367608428001403809e+00,3.002285361289978027e-01,-4.770687222480773926e-01,1.696544528007507324e+00,9.527817964553833008e-01,-1.194369886070489883e-02,-8.336543440818786621e-01
-1.570955038070678711e+00,-1.951080411672592163e-01,-5.219743251800537109e-01,-1.755409240722656250e-01,1.795561194419860840e+00,8.041434288024902344e-01,1.508098840713500977e+00,9.058436155319213867e-01,-2.264877319335937500e+00,-1.269155502319335938e+00,-1.653785467147827148e+00,-1.085521057248115540e-01,1.561061143875122070e+00,-3.759167492389678955e-01,8.355420231819152832e-01
1.430887460708618164e+00,-1.851294159889221191e+00,2.260071277618408203e+00,-8.349607139825820923e-02,-2.621074914932250977e+00,1.198508739471435547e+00,-1.347502589225769043e+00,-1.178578972816467285e+00,-7.984569072723388672e-01,-1.424732804298400879e-01,6.201173663139343262e-01,-1.877272605895996094e+00,1.305056691169738770e+00,1.429249197244644165e-01,3.111063241958618164e-01
-4.870828688144683838e-01,1.481488227844238281e+00,2.652770876884460449e-01,7.817178368568420410e-01,-1.179147720336914062e+00,1.475922226905822754e+00,-8.326344937086105347e-02,2.207429170608520508e+00,-2.258101850748062134e-01,-1.599460005760192871e+00,-6.992559880018234253e-02,-3.483007252216339111e-01,2.319235354661941528e-01,4.209677129983901978e-02,6.160175800323486328e-02
-9.396065473556518555e-01,-2.482808828353881836e+00,8.222655057907104492e-01,-4.062679708003997803e-01,-1.147611737251281738e+00,-1.357495784759521484e-01,-8.685917854309082031e-01,1.479115486145019531e+00,7.537075281143188477e-01,7.402488589286804199e-01,-3.570030331611633301e-01,-3.778393864631652832e-01,-7.353066653013229370e-02,-2.506529331207275391e+00,-7.780756354331970215e-01
-5.157948732376098633e-01,-8.016669750213623047e-01,-2.558412551879882812e+00,1.538320899009704590e+00,-3.379283845424652100e-02,-1.603666692972183228e-02,-5.018160939216613770e-01,-8.157501816749572754e-01,-2.826999664306640625e+00,-3.467527866363525391e+00,1.062225580215454102e+00,-3.113270759582519531e+00,1.546831727027893066e+00,-1.063368201255798340e+00,-2.785843312740325928e-01
1.832082271575927734e-01,-3.376792669296264648e+00,-1.073099076747894287e-01,1.402029037475585938e+00,-2.294836491346359253e-01,-3.182069584727287292e-02,-3.807178735733032227e-01,-8.312125205993652344e-01,-2.097887277603149414e+00,-6.621456146240234375e-01,2.340925216674804688e+00,-1.739276528358459473e+00,1.504169225692749023e+00,-1.852698206901550293e+00,-7.700962424278259277e-01
1.305994629859924316e+00,-6.988758444786071777e-01,1.166690707206726074e+00,-5.557904243469238281e-01,8.029465079307556152e-01,3.557735979557037354e-01,-2.245451927185058594e+00,5.774267762899398804e-02,-1.329453706741333008e+00,-1.069158315658569336e-01,-2.072788715362548828e+00,1.153982400894165039e+00,-3.919542729854583740e-01,7.247436642646789551e-01,1.881900548934936523e+00
8.272802233695983887e-01,8.796002864837646484e-01,8.051990866661071777e-01,8.653334975242614746e-01,-1.249006912112236023e-01,-2.110781431198120117e+00,9.789719581604003906e-01,-7.455576062202453613e-01,6.218963265419006348e-01,-6.665024161338806152e-01,-6.138000488281250000e-01,1.982349514961242676e+00,1.113602638244628906e+00,1.758778095245361328e+00,-3.924988210201263428e-01
-1.020091533660888672e+00,-1.338694930076599121e+00,4.477951228618621826e-01,-1.109049439430236816e+00,-1.978016018867492676e+00,1.472129464149475098e+00,-1.025992512702941895e+00,3.819082677364349365e-01,1.014129281044006348e+00,1.288145780563354492e+00,1.402274727821350098e+00,-1.869598478078842163e-01,3.574206531047821045e-01,-1.974077895283699036e-02,-6.086147204041481018e-02
-2.793263494968414307e-01,1.338070273399353027e+00,1.568010330200195312e+00,-1.614726781845092773e-01,-7.614063024520874023e-01,-1.811979413032531738e+00,-3.736979961395263672e-01,1.441584348678588867e+00,-2.061111211776733398e+00,-8.175257444381713867e-01,2.112056314945220947e-01,1.331748813390731812e-01,3.393213748931884766e-01,2.467358350753784180e+00,-1.432354331016540527e+00
1.253526091575622559e+00,1.468174308538436890e-01,3.291484117507934570e-01,4.277482032775878906e-01,6.934903264045715332e-01,-9.277698397636413574e-02,2.477339744567871094e+00,1.045447215437889099e-01,-1.124762892723083496e+00,-2.489135980606079102e+00,5.499033927917480469e-01,-2.869620621204376221e-01,1.465151429176330566e+00,5.048071146011352539e-01,-1.538693159818649292e-01
2.296634197235107422e+00,1.515125870704650879e+00,-1.198770999908447266e+00,5.940536856651306152e-01,8.886277675628662109e-01,-1.454190909862518311e-01,1.439801096916198730e+00,5.378901362419128418e-01,1.168049812316894531e+00,-1.442756414413452148e+00,-2.293895930051803589e-01,-1.863765716552734375e+00,7.055515646934509277e-01,-1.171533584594726562e+00,5.216522812843322754e-01
2.231734275817871094e+00,1.582139253616333008e+00,-4.776713252067565918e-01,-1.081570029258728027e+00,9.606390595436096191e-01,-1.618334278464317322e-02,1.997632145881652832e+00,-1.192708313465118408e-01,7.521228194236755371e-01,-1.734941720962524414e+00,6.910949349403381348e-01,-2.250190258026123047e+00,-3.716097772121429443e-01,-1.306960344314575195e+00,-4.519613087177276611e-02
1.458369493484497070e+00,-2.070021480321884155e-01,-1.231515765190124512e+00,-4.155592620372772217e-02,1.082330584526062012e+00,-3.029790222644805908e-01,1.075442194938659668e+00,1.603070259094238281e+00,1.638365089893341064e-01,2.187665551900863647e-01,-1.124689698219299316e+00,9.081042408943176270e-01,3.300999641418457031e+00,-6.606360077857971191e-01,1.995219111442565918e+00
1.798927225172519684e-02,6.680995821952819824e-01,1.003068447113037109e+00,-1.740559458732604980e+00,2.739757597446441650e-01,-1.685589194297790527e+00,5.319833755493164062e-01,-1.628366827964782715e+00,4.421113729476928711e-01,-8.495179414749145508e-01,5.245123505592346191e-01,1.427047729492187500e+00,1.782782226800918579e-01,1.785296320915222168e+00,-5.149868130683898926e-01
-1.864928960800170898e+00,-1.002614140510559082e+00,1.397069692611694336e+00,3.228974044322967529e-01,-1.451929569244384766e+00,2.592070773243904114e-02,-4.565647542476654053e-01,1.493072271347045898e+00,-1.496877789497375488e+00,4.533151164650917053e-02,6.322091817855834961e-02,-1.939825177192687988e+00,7.911869287490844727e-01,-1.647846579551696777e+00,2.170725584030151367e+00
2.558762729167938232e-01,-1.692498087882995605e+00,9.180153012275695801e-01,-1.397649049758911133e+00,-2.151976823806762695e+00,8.180436491966247559e-01,-1.424090266227722168e+00,8.130977153778076172e-01,1.225986719131469727e+00,9.955739378929138184e-01,2.206973552703857422e+00,-1.522947549819946289e-01,1.665192484855651855e+00,-3.707522153854370117e-01,1.979901790618896484e-01
1.524206280708312988e+00,-1.023024439811706543e+00,2.497762888669967651e-01,-1.535151481628417969e+00,-4.984474480152130127e-01,1.618788003921508789e+00,-5.656881332397460938e-01,-1.393601536750793457e+00,1.769092440605163574e+00,8.149799704551696777e-01,8.980298042297363281e-01,5.738839507102966309e-01,-7.835006713867187500e-01,1.056362271308898926e+00,-4.677878022193908691e-01
2.558782398700714111e-01,-1.692499279975891113e+00,9.180220961570739746e-01,-1.397651076316833496e+00,-2.151980876922607422e+00,8.180441856384277344e-01,-1.424093961715698242e+00,8.130943179130554199e-01,1.225987911224365234e+00,9.955650568008422852e-01,2.206975936889648438e+00,-1.523005962371826172e-01,1.665194392204284668e+00,-3.707521855831146240e-01,1.979884356260299683e-01
1.770661473274230957e+00,7.260943055152893066e-01,2.480322867631912231e-01,1.708768367767333984e+00,-8.546020388603210449e-01,-1.529040098190307617e+00,1.058425545692443848e+00,9.975983500480651855e-01,-1.919569373130798340e+00,1.303991377353668213e-01,-1.272545456886291504e+00,-7.387555837631225586e-01,-3.028542399406433105e-01,-1.011431097984313965e+00,1.712266802787780762e-01
3.412777423858642578e+00,1.549370884895324707e-01,1.004500269889831543e+00,-9.796099066734313965e-01,1.409750938415527344e+00,-2.965206205844879150e-01,-2.059428453445434570e+00,-2.648733854293823242e-01,-4.533024728298187256e-01,-1.010698437690734863e+00,-4.273549839854240417e-02,-9.507356286048889160e-01,-4.283214211463928223e-01,1.442534923553466797e+00,-1.195389926433563232e-01
-8.673413991928100586e-01,-1.427972197532653809e+00,8.746677637100219727e-01,2.179962873458862305e+00,-6.668885946273803711e-01,-5.856428742408752441e-01,-1.982301026582717896e-01,3.910176455974578857e-01,1.507336139678955078e+00,6.076130867004394531e-01,2.415096998214721680e+00,-9.764466285705566406e-01,-2.336324751377105713e-01,-2.371151924133300781e+00,-1.453584730625152588e-01
-2.962943553924560547e+00,2.132377922534942627e-01,2.410187721252441406e-01,-1.837009042501449585e-01,-2.079798221588134766e+00,2.741088569164276123e-01,-1.768735527992248535e+00,-8.365795016288757324e-01,1.732967138290405273e+00,-1.219117999076843262e+00,2.745168447494506836e+00,3.684114292263984680e-02,-1.046160012483596802e-01,-2.418306112289428711e+00,1.043779492378234863e+00
7.399812340736389160e-01,-2.261051237583160400e-01,-2.439136743545532227e+00,-1.341169834136962891e+00,-1.633477360010147095e-01,-9.332596063613891602e-01,9.216817617416381836e-01,-3.332775458693504333e-02,-9.941412806510925293e-01,-6.862050294876098633e-01,-1.330044507980346680e+00,1.226021647453308105e+00,-8.620206266641616821e-02,7.753324508666992188e-01,1.671148300170898438e+00
1.585892558097839355e+00,-1.423892259597778320e+00,2.899829745292663574e-01,1.019085049629211426e+00,-8.784449100494384766e-01,1.205165266990661621e+00,5.651899576187133789e-01,-1.828446030616760254e+00,9.259367585182189941e-01,-1.262001544237136841e-01,-2.234535455703735352e+00,2.584246873855590820e+00,1.664159148931503296e-01,6.928784847259521484e-01,8.421038985252380371e-01
-9.046223759651184082e-01,1.952863812446594238e+00,2.501343011856079102e+00,-2.622652053833007812e+00,6.782998442649841309e-01,-4.957618713378906250e-01,-1.676446437835693359e+00,1.848928689956665039e+00,3.379558622837066650e-01,7.307650446891784668e-01,-9.721969962120056152e-01,-3.265194892883300781e-01,-4.260684549808502197e-01,-3.997695446014404297e+00,-2.052819490432739258e+00
-6.005429029464721680e-01,2.753072500228881836e+00,2.105884790420532227e+00,-2.499958574771881104e-01,-4.364611506462097168e-01,1.193495094776153564e-02,1.012554094195365906e-01,2.139546632766723633e+00,-2.274221330881118774e-01,-2.628197193145751953e+00,6.587131023406982422e-01,-8.502837419509887695e-01,-3.622622191905975342e-01,-4.816706180572509766e+00,-1.058604717254638672e+00
-7.375733256340026855e-01,2.675508737564086914e+00,-3.190483152866363525e-01,-2.089231647551059723e-02,-4.440004229545593262e-01,-1.124516844749450684e+00,7.491553425788879395e-01,1.468026995658874512e+00,-2.856890857219696045e-01,-3.811061382293701172e-01,6.732957363128662109e-01,-3.954635560512542725e-01,1.470484375953674316e+00,-2.638101577758789062e+00,-1.990895569324493408e-01
-2.208856344223022461e-01,1.276004195213317871e+00,3.181505441665649414e+00,-1.293449044227600098e+00,1.955737590789794922e+00,2.706274092197418213e-01,-1.423882246017456055e+00,3.743925809860229492e+00,-1.002759814262390137e+00,-9.416402876377105713e-02,1.544055193662643433e-01,-1.261142015457153320e+00,3.505982756614685059e-01,-1.509677171707153320e+00,-3.222265839576721191e-01
-1.492896676063537598e+00,2.160591840744018555e+00,1.184870675206184387e-01,-6.942973136901855469e-01,3.322335183620452881e-01,-1.694151610136032104e-01,-7.601438164710998535e-01,1.279986977577209473e+00,-4.279014766216278076e-01,-1.081878423690795898e+00,-6.490173935890197754e-01,-8.910119533538818359e-01,-2.126230448484420776e-01,-2.050384283065795898e+00,7.395764589309692383e-01
-9.796873331069946289e-01,-7.113878726959228516e-01,1.200149133801460266e-01,-1.370779722929000854e-01,-1.742389202117919922e+00,-2.485256671905517578e+00,-3.592872619628906250e-02,7.040792703628540039e-01,6.633818149566650391e-01,-2.947271168231964111e-01,-6.134443879127502441e-01,6.098366528749465942e-02,-1.668340206146240234e+00,1.286451220512390137e+00,5.317419171333312988e-01
1.027335405349731445e+00,-3.479649424552917480e-01,-7.563622593879699707e-01,-1.452894210815429688e+00,2.060212135314941406e+00,1.393082976341247559e+00,-5.814582705497741699e-01,-1.583870053291320801e+00,2.354117035865783691e-01,-1.551469564437866211e+00,-9.510307908058166504e-01,1.602565526962280273e+00,5.818679928779602051e-01,-2.879730761051177979e-01,-6.375168561935424805e-01
-1.352630406618118286e-01,-1.542336106300354004e+00,1.179546236991882324e+00,-3.008820295333862305e+00,-1.085802540183067322e-01,8.566350936889648438e-01,-3.929677307605743408e-01,-1.774202346801757812e+00,2.400695085525512695e+00,-3.744800686836242676e-01,2.285697907209396362e-01,-1.265986800193786621e+00,1.312260508537292480e+00,3.865768313407897949e-01,-1.542401462793350220e-01
