-2.813456952571868896e-02	1.205320358276367188e+00
4.087346553802490234e+00	2.270452260971069336e+00
1.585075631737709045e-02	-1.938221573829650879e+00
-3.056028127670288086e+00	-3.174955129623413086e+00
-2.929009675979614258e+00	-3.337891578674316406e+00
-3.620017051696777344e+00	-4.170594692230224609e+00
-2.180467128753662109e+00	1.318243145942687988e+00
-2.028114497661590576e-01	-4.979309082031250000e+00
-3.517212152481079102e+00	-3.243654012680053711e+00
-1.771544933319091797e+00	-1.375538945198059082e+00
-3.740110993385314941e-01	-1.612863421440124512e+00
-2.490575075149536133e+00	-2.010875940322875977e+00
2.701796293258666992e+00	-4.007317543029785156e+00
1.693532347679138184e+00	-3.702204465866088867e+00
1.858371376991271973e+00	3.485560417175292969e+00
7.351700067520141602e-01	4.170278549194335938e+00
-5.858264446258544922e+00	-2.389195919036865234e+00
-4.699336528778076172e+00	-5.583482265472412109e+00
6.266914010047912598e-01	-1.046330332756042480e+00
-3.533893823623657227e+00	-2.199770927429199219e+00
-3.802982568740844727e+00	-3.032576560974121094e+00
1.143390014767646790e-01	-1.825816273689270020e+00
3.348141908645629883e+00	-2.422126531600952148e+00
-2.195283651351928711e+00	-3.862153053283691406e+00
-6.471807360649108887e-01	1.250528573989868164e+00
-4.864918708801269531e+00	-4.106170654296875000e+00
1.602542757987976074e+00	3.600678205490112305e+00
-1.528141617774963379e+00	2.450996875762939453e+00
-3.514536142349243164e+00	-2.482989311218261719e+00
2.284673303365707397e-01	4.797921657562255859e+00
1.615743160247802734e+00	4.025501728057861328e+00
-9.451700448989868164e-01	-6.416118741035461426e-01
-2.757073163986206055e+00	-3.401782035827636719e+00
-2.488371849060058594e+00	-8.524741977453231812e-02
-1.992486834526062012e+00	-4.554895401000976562e+00
1.253337740898132324e+00	-3.600540399551391602e+00
7.926805317401885986e-02	-3.373168945312500000e+00
-3.720754086971282959e-01	-7.985300421714782715e-01
6.878598332405090332e-01	-1.544367074966430664e+00
-1.254029870033264160e-01	4.064099311828613281e+00
7.447429299354553223e-01	2.381440848112106323e-01
-6.474938243627548218e-02	-5.404735565185546875e+00
-6.892043352127075195e-02	-5.347615718841552734e+00
-4.179018437862396240e-01	-2.218698978424072266e+00
-2.983578443527221680e+00	7.218669652938842773e-01
2.308469295501708984e+00	-7.907078266143798828e-01
-7.875872850418090820e-01	-2.690174579620361328e-01
1.062832355499267578e+00	-1.601703286170959473e+00
-2.789440155029296875e+00	-2.035085856914520264e-01
8.344398736953735352e-01	3.609415531158447266e+00
-4.788607597351074219e+00	-3.913072109222412109e+00
1.159560203552246094e+00	-5.054570674896240234e+00
2.765140295028686523e+00	2.937070131301879883e+00
-3.576199531555175781e+00	2.262503623962402344e+00
4.693736732006072998e-01	-1.534797072410583496e+00
-6.531798839569091797e-01	-1.531358599662780762e+00
-5.192587375640869141e+00	-3.107137203216552734e+00
-4.487341403961181641e+00	-2.972188472747802734e+00
2.689047098159790039e+00	2.850931882858276367e+00
8.609830588102340698e-02	3.351613283157348633e+00
1.254747509956359863e+00	1.258893966674804688e+00
-1.395839810371398926e+00	-2.398465156555175781e+00
5.729162693023681641e-01	-1.617338299751281738e+00
-1.657693505287170410e+00	-2.963405132293701172e+00
1.224207043647766113e+00	3.468801259994506836e+00
1.932721734046936035e+00	4.346552848815917969e+00
-4.592288970947265625e+00	4.650520086288452148e-01
-2.901867389678955078e+00	-1.720356345176696777e-01
2.600178480148315430e+00	-1.012404084205627441e+00
2.338178634643554688e+00	-2.520170688629150391e+00
6.770879030227661133e-01	-2.319024324417114258e+00
-2.849620103836059570e+00	3.215576410293579102e+00
-3.290939331054687500e-01	-1.467455387115478516e+00
1.304183006286621094e+00	-1.363707184791564941e+00
5.543503761291503906e-01	-5.689768195152282715e-01
-2.295486450195312500e+00	1.113710522651672363e+00
-1.455886483192443848e+00	-8.930665254592895508e-02
1.733566999435424805e+00	-2.504298686981201172e+00
-9.656613469123840332e-01	-1.607452630996704102e+00
1.152948141098022461e+00	-3.667967796325683594e+00
2.497604608535766602e+00	7.331225872039794922e-01
-2.959180474281311035e-01	-3.850072383880615234e+00
2.786344289779663086e+00	1.870813012123107910e+00
-4.073772907257080078e+00	-4.661378562450408936e-01
1.694487214088439941e+00	-4.529711723327636719e+00
-1.542203426361083984e+00	1.648056864738464355e+00
-4.288569450378417969e+00	1.574600040912628174e-01
-2.209511041641235352e+00	3.470530033111572266e+00
1.167724728584289551e+00	4.699701309204101562e+00
-2.241822481155395508e-01	-2.956767559051513672e+00
2.800461053848266602e+00	3.599748611450195312e+00
-2.201913595199584961e+00	-6.220628261566162109e+00
1.016149640083312988e+00	3.375669240951538086e+00
-5.013026714324951172e+00	-1.921130418777465820e+00
1.137979626655578613e+00	-8.570489287376403809e-02
-4.977817535400390625e+00	-1.924581646919250488e+00
-3.113211154937744141e+00	-4.966274738311767578e+00
4.085372686386108398e-01	-7.901029586791992188e-01
-4.793745517730712891e+00	-1.896458625793457031e+00
-5.073626637458801270e-01	1.162199497222900391e+00
3.070355653762817383e+00	-3.794777393341064453e+00
-5.361709594726562500e+00	-6.191389560699462891e-01
-1.439384818077087402e-01	-2.873691618442535400e-01
-4.462727546691894531e+00	-1.245194435119628906e+00
-2.172414541244506836e+00	-3.068515539169311523e+00
-5.281794071197509766e+00	-1.651801466941833496e+00
9.846040010452270508e-01	-4.932507991790771484e+00
-1.950481295585632324e+00	1.905529975891113281e+00
-2.221859216690063477e+00	-3.097812175750732422e+00
-1.277103871107101440e-01	-2.031934261322021484e+00
8.360842615365982056e-02	2.615662813186645508e-01
-2.623491048812866211e+00	4.104567766189575195e-01
-2.761656761169433594e+00	-1.254793405532836914e+00
-2.055528402328491211e+00	-1.022403001785278320e+00
4.493659019470214844e+00	1.751165390014648438e+00
5.515730857849121094e+00	1.020468711853027344e+00
-5.264819622039794922e+00	-3.506509304046630859e+00
-4.595252513885498047e+00	2.853375375270843506e-01
-1.177275419235229492e+00	3.408799767494201660e-01
-4.152636051177978516e+00	-1.509956955909729004e+00
-2.762569904327392578e+00	-3.365175724029541016e+00
-3.136869668960571289e-01	-3.103853464126586914e-01
5.293235182762145996e-01	3.127137899398803711e+00
-3.481833457946777344e+00	-2.632640898227691650e-01
2.643306493759155273e+00	-2.862085819244384766e+00
-4.319530487060546875e+00	-3.285465717315673828e+00
4.734047889709472656e+00	1.472962737083435059e+00
3.418441295623779297e+00	-1.902784705162048340e+00
-4.274429321289062500e+00	-1.043183803558349609e+00
5.904484272003173828e+00	1.309715509414672852e+00
4.672825336456298828e+00	6.492179036140441895e-01
7.213907837867736816e-01	-7.498944401741027832e-01
-2.675332546234130859e+00	-2.553310394287109375e+00
1.144173860549926758e+00	-3.399376630783081055e+00
-2.931936740875244141e+00	-5.517669677734375000e+00
-2.559703886508941650e-01	2.993662357330322266e+00
-9.919716715812683105e-01	-1.454240083694458008e+00
1.012822628021240234e+00	-3.315126895904541016e-01
-6.683956980705261230e-01	8.415719866752624512e-01
3.124954700469970703e+00	9.358356595039367676e-01
4.238328635692596436e-01	1.248261332511901855e+00
-3.149559974670410156e+00	1.935438394546508789e+00
-3.104742527008056641e+00	2.069961309432983398e+00
-1.823808848857879639e-01	-1.086248636245727539e+00
-1.648693919181823730e+00	-1.569836020469665527e+00
-1.736828327178955078e+00	3.297288179397583008e+00
1.095213055610656738e+00	-6.906920075416564941e-01
-1.207819342613220215e+00	8.116066455841064453e-01
1.316096305847167969e+00	-2.854283571243286133e+00
4.516974925994873047e+00	6.172127723693847656e-01
-4.335157394409179688e+00	-3.314591646194458008e+00
-2.580945491790771484e+00	1.398905992507934570e+00
5.034061908721923828e+00	2.762644052505493164e+00
1.071478947997093201e-01	3.622021675109863281e+00
-6.958084702491760254e-01	8.431564569473266602e-01
5.074179768562316895e-01	3.492968380451202393e-01
-4.421934127807617188e+00	-2.864429473876953125e+00
-3.656925916671752930e+00	-1.905765533447265625e+00
5.106422901153564453e+00	2.728750467300415039e+00
2.846120357513427734e+00	1.190882682800292969e+00
5.142715454101562500e+00	-1.522436976432800293e+00
-1.228385329246520996e+00	-2.399608850479125977e+00
-1.079551696777343750e+00	1.160121679306030273e+00
-1.537423253059387207e+00	-2.928191900253295898e+00
4.197710514068603516e+00	1.706635713577270508e+00
4.814116954803466797e+00	2.932693958282470703e-01
-4.478149116039276123e-01	-3.716629743576049805e+00
1.017975211143493652e+00	-2.516613006591796875e+00
-1.852987170219421387e+00	3.330919265747070312e+00
7.710185050964355469e-01	-1.690116524696350098e+00
-4.477190673351287842e-01	5.634143948554992676e-02
-3.991664409637451172e+00	6.139965653419494629e-01
1.159236729145050049e-01	-1.126448959112167358e-01
-8.025798797607421875e-01	9.450392127037048340e-01
-1.316077351570129395e+00	2.253459692001342773e-01
5.670679211616516113e-01	-4.717522621154785156e+00
5.459728091955184937e-02	-3.584471702575683594e+00
-9.895455837249755859e-01	2.065478086471557617e+00
2.588638663291931152e-01	1.405337154865264893e-01
-1.719027400016784668e+00	-6.273214817047119141e-01
2.203485488891601562e+00	2.993679046630859375e+00
-4.472943305969238281e+00	-4.453957557678222656e+00
4.518606185913085938e+00	3.394248247146606445e+00
-1.300789833068847656e+00	-5.060155391693115234e+00
1.680450558662414551e+00	-8.794500231742858887e-01
3.529330015182495117e+00	-1.504077315330505371e+00
1.446744680404663086e+00	-2.400930643081665039e+00
3.883974075317382812e+00	-2.479484558105468750e+00
5.640487194061279297e+00	7.875617742538452148e-01
-7.020158767700195312e-01	-1.113535046577453613e+00
5.505562305450439453e+00	2.609221458435058594e+00
2.837941408157348633e+00	-6.722673177719116211e-01
3.777170658111572266e+00	7.557385563850402832e-01
-2.366479396820068359e+00	-4.523665428161621094e+00
1.161638125777244568e-01	1.470110774040222168e+00
-2.329369544982910156e+00	-4.529194355010986328e+00
1.046615123748779297e+00	2.054233074188232422e+00
-7.404758930206298828e-01	2.234996110200881958e-01
-2.525956869125366211e+00	-4.412327289581298828e+00
2.572755813598632812e+00	-3.036181211471557617e+00
