x,y
-11.891251,2.9855783
1.3221974,2.631334
0.064764984,-12.730752
4.618692,-8.720573
-0.9427961,0.27268094
-1.509978,5.0443907
8.24783,-0.24908885
4.327868,-6.60554
0.43480834,-3.109672
3.8100991,1.775051
-1.6894289,-12.310869
-5.299612,8.835647
-0.08809775,4.370256
6.370976,-1.6290534
-9.887898,6.80054
-11.539024,6.731449
-7.2117906,1.4169036
1.3967272,7.1076503
-0.74801576,-11.884178
4.9980764,-4.9996696
0.3730834,-2.540289
-0.34168053,-13.38352
2.5743499,9.275132
5.0426497,3.275325
4.2300124,11.019029
-11.266959,3.4062777
-8.495587,9.504376
-5.5276732,12.12141
4.7111473,-8.898888
-6.7992325,7.389958
-7.576011,8.550652
-2.6570094,-5.9557114
-0.99641466,0.30101073
-5.378864,-1.331228
4.015456,10.054165
8.639652,1.1441654
6.380008,-10.215518
-3.8752449,-12.345601
1.5537643,-10.476599
-4.666613,8.512964
-1.719279,-12.252532
5.2707496,-6.356044
4.07742,-6.2484183
2.994345,-9.495176
8.719013,-7.375128
6.3118877,-11.165009
-0.5276696,-10.153424
-0.91837794,-14.348594
-5.73682,-6.7052875
-6.712942,5.8430037
-2.851866,3.5003078
1.7401731,-6.241014
-11.188606,6.4372587
-0.027502647,4.3928027
-1.3759971,-14.382206
0.16053417,-13.6133375
-1.9553119,5.229464
-0.90380293,2.1458359
-13.414027,5.605794
-2.6892512,-10.511329
-2.1718884,7.254598
-6.701717,11.673377
1.6576345,-10.37267
3.4233892,-4.8656416
-10.029056,6.0571823
-9.933718,6.82509
9.300954,-4.3127503
9.284266,-7.1150503
5.0728507,-12.812558
3.4563065,-0.7216656
2.2795846,-11.704268
2.9530694,6.091458
2.0183651,-11.36592
-2.1390827,-12.655021
1.3009044,-12.169843
9.412351,3.6368008
4.8144197,-9.528389
4.6070023,6.5139422
-0.07182857,-12.753906
7.6413407,2.1429234
2.9200065,11.249298
3.6686628,-3.2082424
-9.933043,9.717092
-0.9009976,5.6459317
-2.8985977,3.7842422
-9.351911,4.824959
1.033254,-7.617434
1.0576998,-1.3266886
-9.586317,6.29596
-3.7907708,-12.102496
-11.099435,6.4250784
-5.1934814,12.27322
-9.841219,9.668704
0.03846094,7.112059
-1.4212432,-11.573721
-0.26390257,7.249546
-12.288718,8.613866
0.90548366,-10.848508
-1.2379707,8.280603
4.221623,11.027591
5.649448,-8.485303
-10.944034,7.101699
-1.0683532,-3.4479294
-2.262875,-1.8251342
-10.09658,6.123665
0.44991866,3.6109982
1.1676946,1.932514
4.2262177,-6.2024264
6.360661,-6.7626557
-2.4990094,-2.82084
-5.0310435,4.8987904
7.3543286,-8.559496
-11.601226,5.52009
-5.782129,3.0047715
5.864187,-4.7813263
2.1935143,10.822337
0.5789341,8.118644
-8.105665,3.8149223
-11.606005,5.519538
3.494876,-4.21721
6.0079393,-5.1118927
-0.45170608,-1.471263
-1.9798205,0.59838897
6.487225,-6.785107
-0.1575688,1.7838833
-0.05375742,-0.46628353
2.9624374,-5.858899
-0.4517083,-1.4712701
-2.7585816,-1.0890712
6.224903,3.670811
5.095778,-2.6393838
3.2905045,-6.757554
2.4431782,-6.575948
3.635361,0.28704706
-2.0180936,-13.579
3.7831008,5.35687
-2.5469894,-10.571341
-10.474015,5.251075
-0.6404957,11.258186
-0.5191612,-3.4158156
1.7562208,-7.269346
5.036207,-2.021069
3.6643066,-7.4259977
1.2886473,0.52814096
2.1822696,7.0092263
-2.7762697,-1.3795105
-0.6494666,11.243955
-6.143429,-3.5364053
4.0637183,5.40441
3.8599546,3.4105997
-3.4175322,1.9311023
-1.6680422,2.1571615
-3.689161,1.8845613
-3.7085443,-1.1447369
-0.13682048,-6.994922
3.366392,-2.7082362
-1.3495516,2.3652284
6.287287,6.795373
-0.61125535,-4.686559
1.0436134,-5.4110546
-3.9217432,-4.3802085
7.0206656,4.0681734
7.3189235,6.9362535
-4.603977,1.3090343
3.459241,9.386745
2.6788785,5.3445773
6.030945,-0.6353862
-2.6299086,-0.70415527
3.569728,-0.24733405
-10.741437,3.8986864
-5.7223353,-6.7155204
-10.050524,2.541544
7.243503,-3.2489626
-4.329568,-0.20752427
2.190499,4.080669
1.7294635,5.99364
-4.349109,1.2635258
5.487324,0.10786062
5.8710227,4.2221537
5.8268833,-4.116417
3.1114767,3.023686
-6.273411,1.6068473
1.2425712,5.7792883
5.0693793,2.4921095
-11.777231,4.125258
5.302658,-3.5644298
0.34438682,-3.4876225
-11.119639,7.10345
3.4572089,6.974537
-12.89529,6.7681203
8.79207,-0.88848287
-4.494243,2.7948642
1.4293321,2.281623
5.4863977,0.11749477
3.8369489,2.2950597
-3.5041027,5.9976864
5.8115487,1.5125893
2.678887,5.344613
-3.0317085,6.584394
-1.9631965,2.6674607
