7.028362751007080078e-01,-6.456090211868286133e-01,1.182264685630798340e+00,6.122673749923706055e-01,4.267314672470092773e-01,9.365149140357971191e-01,2.402071714401245117e+00,1.480455398559570312e+00,-1.649134755134582520e-01,3.332123756408691406e-01,1.116614341735839844e+00,-8.329664468765258789e-01,7.042924761772155762e-01,-2.384979426860809326e-01,-3.619028627872467041e-01,3.040213882923126221e-01,3.600934147834777832e-01,-6.618382334709167480e-01,-2.274083942174911499e-01,5.585713982582092285e-01
1.838375926017761230e-01,5.434085726737976074e-01,3.015056550502777100e-01,1.176196634769439697e-01,1.637169718742370605e+00,1.386665850877761841e-01,-5.112551450729370117e-01,-5.216881036758422852e-01,-3.992798626422882080e-01,3.453257307410240173e-02,1.217694520950317383e+00,-1.091745615005493164e+00,1.381582617759704590e+00,2.477758936583995819e-02,1.394185423851013184e+00,-1.196290701627731323e-01,-4.650061130523681641e-01,2.648023068904876709e-01,-9.793904423713684082e-01,9.696334600448608398e-02
1.122207522392272949e+00,-1.776180416345596313e-01,8.180029988288879395e-01,-1.369961142539978027e+00,-1.204251408576965332e+00,5.136896371841430664e-01,-1.294217556715011597e-01,-9.392148852348327637e-01,1.581511020660400391e+00,-8.587746620178222656e-01,-1.177148148417472839e-01,1.644119858741760254e+00,-4.506275951862335205e-01,5.082171037793159485e-02,-6.350827813148498535e-01,9.209735989570617676e-01,1.392207741737365723e+00,1.762757450342178345e-01,5.958544611930847168e-01,1.564304977655410767e-01
-9.125174582004547119e-02,-3.527481555938720703e-01,-1.714300751686096191e+00,1.881108283996582031e-01,5.487432479858398438e-01,-1.794283509254455566e+00,-8.325139880180358887e-01,-1.085167050361633301e+00,1.437435388565063477e+00,-6.679973006248474121e-02,4.659572541713714600e-01,7.364417314529418945e-01,-8.634659647941589355e-02,3.891387283802032471e-01,2.204085327684879303e-02,-2.154405862092971802e-01,-1.025877118110656738e+00,-8.452889919281005859e-01,1.733390688896179199e-01,9.763242602348327637e-01
9.986456036567687988e-01,7.652626037597656250e-01,-2.147062420845031738e-01,1.339618444442749023e+00,-9.740515947341918945e-01,-1.061847567558288574e+00,-7.533176541328430176e-01,6.983657479286193848e-01,-1.086184475570917130e-02,-7.043699175119400024e-02,3.468450605869293213e-01,3.239635825157165527e-01,1.198670387268066406e+00,3.162882030010223389e-01,8.549290895462036133e-01,8.906247615814208984e-01,-4.291071593761444092e-01,-1.394996494054794312e-01,-3.192873895168304443e-01,3.015400469303131104e-01
1.970370411872863770e-01,-2.893024086952209473e-01,1.575549840927124023e+00,5.241149663925170898e-01,-1.551315840333700180e-02,-1.170310303568840027e-01,4.987348020076751709e-01,1.299446225166320801e-01,-1.148438453674316406e+00,-1.523397684097290039e+00,7.002295851707458496e-01,-4.928581118583679199e-01,1.087502539157867432e-01,1.015692591667175293e+00,4.155375361442565918e-01,-5.372760295867919922e-01,1.118478849530220032e-01,-2.643092274665832520e-01,7.226462960243225098e-01,6.899929046630859375e-02
-9.987881183624267578e-01,-1.439912438392639160e+00,-3.657633662223815918e-01,5.698769539594650269e-02,3.894414901733398438e-01,-8.903134465217590332e-01,-1.040647983551025391e+00,-7.253210544586181641e-01,-2.137632854282855988e-02,1.626750081777572632e-01,2.095423638820648193e-01,-7.092456817626953125e-01,1.976003646850585938e+00,-6.300693154335021973e-01,8.538463711738586426e-01,2.734827697277069092e-01,-5.657873153686523438e-01,-1.065429210662841797e+00,-2.789378762245178223e-01,2.096211910247802734e-01
-3.548708558082580566e-02,-7.798818498849868774e-02,-1.540685057640075684e+00,-1.183395147323608398e+00,-5.443181991577148438e-01,-1.180942535400390625e+00,7.917436957359313965e-02,-4.251413941383361816e-01,3.151458203792572021e-01,1.863027513027191162e-01,-5.200610961765050888e-03,2.617155909538269043e-01,9.665732085704803467e-02,-5.726482868194580078e-01,-7.824676632881164551e-01,1.390575885772705078e+00,-5.220977663993835449e-01,-8.865948319435119629e-01,1.059751391410827637e+00,-4.010954201221466064e-01
9.880716204643249512e-01,9.931951165199279785e-01,6.444262266159057617e-01,1.229784488677978516e-01,9.312572479248046875e-01,2.713624536991119385e-01,7.816689610481262207e-01,1.033803075551986694e-01,-5.494157597422599792e-02,-3.442149609327316284e-02,-2.169331535696983337e-02,1.434428215026855469e+00,2.102389633655548096e-01,8.126263022422790527e-01,1.408721059560775757e-01,-1.145013049244880676e-01,-1.336433291435241699e+00,-3.269341588020324707e-01,1.647798269987106323e-01,6.903323531150817871e-01
-9.649602770805358887e-01,7.291404008865356445e-01,-1.254092574119567871e+00,-1.124183312058448792e-01,-1.588419377803802490e-01,6.483427882194519043e-01,-4.012159705162048340e-01,3.343553841114044189e-01,-1.470654487609863281e+00,3.634295240044593811e-02,-3.074342310428619385e-01,-9.654138088226318359e-01,-4.172582030296325684e-01,-2.066937834024429321e-01,-1.561472773551940918e+00,-2.249027013778686523e+00,-8.384110927581787109e-01,1.631229668855667114e-01,3.989327549934387207e-01,-8.415506482124328613e-01
