x,y
20.909622,-3.9675229
2.5917523,12.143277
20.122553,-7.389167
21.459482,8.204786
13.922728,-18.298058
19.417793,-10.6357765
21.767975,8.010032
18.523125,-11.341668
20.331568,9.932531
21.99686,-2.5242357
21.807722,-2.2564647
22.172712,-1.385905
18.764053,-9.631673
23.120377,4.939029
15.610496,12.894709
17.010683,-13.71639
17.5705,-12.791645
20.71932,-5.244826
17.881887,-12.378221
13.836561,13.633394
16.516489,-14.680652
22.165293,-1.9124054
15.765902,8.2405615
22.669872,7.585988
23.28227,6.5483694
23.04923,6.6086507
22.832691,7.171192
23.56055,2.237652
23.606237,5.601774
14.729506,13.429106
20.836576,-3.6644526
21.701763,-3.2113073
18.075495,-11.523993
2.96078,12.562957
22.60954,-3.49714
17.978848,-10.840354
12.095412,14.13498
19.518137,-10.74996
13.693235,13.682289
12.871381,14.048957
19.425602,-9.968247
20.412727,9.876314
13.902098,13.548998
15.76361,8.238132
23.479958,2.9799535
13.065266,-19.689068
17.569616,11.868604
18.081264,-11.938272
11.20273,-22.95425
23.05972,1.0794691
22.681416,0.051922616
23.285917,1.6104435
21.148203,8.0087185
12.030795,14.106266
23.610647,4.602499
-6.415573,11.74114
17.603016,-11.6914215
-7.148031,11.835168
18.40803,11.335136
13.063627,13.877923
15.382237,13.047709
16.715252,-14.465478
23.629076,5.105944
22.936111,7.294584
23.05976,7.2251697
23.572636,5.163337
16.063707,12.654981
23.377876,6.662307
18.896107,-10.234354
16.849699,12.288774
23.141489,3.8932292
20.508398,9.806274
23.365149,6.884333
14.998676,13.210409
21.717466,-4.2735643
13.886593,-19.244854
13.41399,-19.133207
15.761125,8.344945
14.505968,13.293388
11.272283,12.943196
10.3888645,14.206866
12.780311,-20.231873
-28.402391,-25.69356
-15.758357,2.8777084
-21.9925,-7.643044
-15.325677,3.486664
2.8273773,10.108204
-27.977934,-22.7943
-23.309946,-11.652512
-22.96615,-10.782923
-26.33957,-19.85898
-23.45807,-12.517848
-16.486107,2.386781
-22.029158,-7.925499
-16.148037,2.7920837
-25.458328,-16.978798
-20.560068,-5.1446724
-20.204449,-4.005607
-20.47965,-4.454908
-18.527435,-0.5036408
-18.17647,-1.2735412
-26.811283,-21.121075
-21.61058,-6.956757
-19.351955,-2.3916051
-18.325075,-0.015811851
-19.321695,-2.352925
-17.549688,0.53772336
-17.718119,-0.015271731
-26.58661,-20.9887
-21.615408,-7.557066
-16.875803,1.6520346
-24.886814,-15.563428
-20.420214,-5.5088735
-10.246433,9.925201
-20.225624,-4.3749285
-26.200047,-19.247755
-28.026861,-23.030476
-20.922386,-6.113089
-1.183444,10.119262
-15.749925,3.1600554
-25.758163,-17.381742
-17.723234,-0.13314842
-22.516867,-8.778145
-28.057991,-24.969332
-14.85129,5.59019
-16.506287,2.3188133
-24.400078,-13.953232
-13.546239,6.9538007
-22.152414,-8.653542
-26.51106,-20.624308
-22.716885,-9.776834
-24.279415,-13.117901
-13.4241085,7.0948544
-22.080666,-8.003161
-22.570776,-9.708323
-18.43022,-1.9135753
-18.181713,0.2862385
-25.183071,-17.457922
-27.617466,-23.102543
-9.039568,11.330372
-17.312286,1.0234876
-20.498358,-4.9700527
-28.476143,-24.514252
-28.45509,-26.075113
-10.523471,3.3948889
-19.146309,-1.5692247
-8.994859,11.168981
-23.017374,-10.760621
-27.83909,-23.612667
-18.454132,-1.6994791
-25.225168,-17.112225
-7.48348,12.842229
-24.24665,-14.700115
-28.00333,-25.009184
-26.538015,-20.209383
-14.803301,2.6992278
-16.23944,1.9856544
-20.109373,-4.0174656
-26.131666,-18.703728
-25.746128,-17.919584
-28.554064,-24.919937
-24.267902,-13.109443
-19.953941,-3.5645125
-23.575851,-12.22284
-25.695621,-17.162737
-27.901285,-24.417595
-24.506332,-13.615056
-24.581802,-13.909445
-23.904707,-13.090501
-6.7801204,6.2955856
-28.458384,-26.142452
-28.256758,-24.23186
-17.96533,-0.49420172
-18.038918,-0.5761068
-23.278574,-11.575474
-28.059725,-24.947634
-27.725098,-22.75317
-25.842283,-18.53895
-25.005896,-15.6837845
-26.815012,-17.870193
-27.104832,-22.126413
-27.149424,-21.071024
3.363618,10.330405
2.5550284,10.324027
22.489107,-1.57037
16.343315,-14.387268
23.673336,3.7531762
23.5675,4.016633
22.517677,-0.65983105
22.582684,-0.46060494
20.873169,-4.378852
23.74111,3.7337036
22.912777,0.44014353
22.983404,6.0058146
-1.8745704,9.386511
-10.803914,3.2090847
-8.089167,5.0957327
-7.609935,6.162805
-9.14661,4.3647747
16.006706,-15.900478
15.204349,-16.570953
22.982153,3.4204705
21.468647,-3.2334435
21.0532,-5.204159
-27.75169,-22.211374
-27.308804,-20.18887
-27.635199,-21.803589
-27.195826,-19.816574
1.5112972,9.945942
1.9392902,11.120239
21.064102,8.038201
-7.3252,5.534327
1.402035,40.939236
2.0360978,41.02812
3.714537,38.108578
2.9338973,41.020657
3.5127797,41.39396
-25.599203,-17.758038
-7.1634946,7.556897
-6.329365,5.9914975
-6.5713696,6.261138
-22.685867,-10.145456
-19.046106,-1.3761932
-21.791002,-8.6664295
-21.68586,-8.565947
-21.792196,-8.668363
-21.067627,-5.4781256
-6.150446,6.0623584
-7.071066,5.6591463
-6.6836705,5.7949824
-10.517038,3.39557
-7.288814,5.5389485
-15.21003,1.1500353
-14.880479,1.3677081
-12.322237,2.5468988
-15.660842,1.940651
-13.462673,2.2309606
-18.924662,-0.43150526
-0.40005377,9.808212
2.9430308,12.380091
2.7245173,12.027607
23.200106,4.799626
3.7227652,41.248676
20.064568,-6.8910785
2.6136005,40.958393
23.175064,3.4347706
22.648897,2.0042682
23.454727,3.2829766
2.564529,36.73885
3.6824224,41.191193
22.392391,-0.49220774
23.194502,1.7303797
21.925581,-1.8779631
20.627665,-6.47578
23.227304,2.6963336
22.860739,1.7068208
20.36,-7.127976
18.351728,-10.324398
19.257942,-9.990445
19.069965,-11.135676
-10.730636,3.2513611
-5.85825,6.6478295
-11.172155,3.017407
-10.488362,3.4115543
0.029109932,9.807818
2.5350392,36.623028
3.674454,40.87718
-13.291358,2.1551611
-13.306371,2.1525078
-13.332161,2.166316
4.0272884,40.606155
4.091544,40.487007
2.5445967,36.686604
3.7962945,40.755352
23.09594,4.5557427
22.098515,-3.8253944
17.354025,7.421372
19.551155,6.6471562
19.890497,-9.816423
19.195934,-10.563115
22.439285,-2.5147574
21.49894,-5.1143003
14.08584,13.631902
13.682009,-18.486916
12.345474,-20.676888
14.012477,-18.04028
15.63698,-16.056835
12.631199,14.148886
10.292239,-24.908085
14.886089,13.40258
10.448349,-22.87583
23.028624,1.4160998
18.108437,-8.341246
18.199108,11.470606
15.934281,-17.666643
13.484288,-19.030119
11.9979105,-20.803556
1.0128163,10.101995
14.424762,-18.891962
22.182224,8.582388
18.50563,-10.816678
12.235177,-21.486862
10.870795,-24.053125
15.595628,-15.670254
15.512896,-15.739443
13.637694,-18.871452
10.483279,-23.962873
15.869641,-16.146513
11.715014,-22.216808
15.760159,-16.396317
16.675064,12.398749
16.07116,-14.750774
22.25301,-2.046004
12.768435,-21.160725
10.601005,-23.024164
21.584839,-6.6523495
9.891377,-24.598074
17.998034,11.609683
12.614893,-20.358824
15.741189,-15.2365675
16.168127,12.708292
16.02842,12.743718
11.191397,-22.14711
11.136839,-22.278055
13.595629,-19.886911
11.391986,-21.857168
10.530278,-22.774452
19.920631,-7.248993
11.8009815,-21.300356
11.191203,-23.240097
13.012014,-18.85627
19.779938,-8.208555
-1.9568392,10.463615
10.137005,-23.761278
11.606296,-22.344494
10.941337,-23.68764
14.51444,-17.606342
19.799648,-9.153724
10.673038,-23.320076
10.067591,-24.320923
16.906973,-13.896692
19.199167,-9.361874
16.340597,-15.101253
18.563717,-11.0313015
19.042784,-9.450767
22.868862,1.614878
18.665491,11.164227
11.347974,-23.11967
16.11609,-15.539316
14.371822,-18.185635
17.294786,12.042472
15.636352,12.969991
2.7447648,10.558021
14.252297,-18.664423
22.446917,8.027156
10.167449,-23.321318
10.178074,-23.547821
10.003529,-25.183064
17.10298,12.159976
22.51385,1.136006
11.666871,-21.543493
11.930105,-21.06463
21.30967,-4.3967347
23.114216,2.4294155
21.380877,-4.0940294
18.365988,11.367794
23.0245,-3.734944
18.186499,-10.457751
12.099693,-21.581516
10.88582,-23.748274
19.873802,6.6508713
14.248956,-17.836107
19.846294,6.649983
9.996658,-24.94463
18.266504,11.4352455
17.331907,7.433544
19.56897,-7.51281
11.877712,14.11565
12.1305065,13.995059
21.235245,-7.553788
12.315393,-20.915585
14.7729435,13.082178
